Doc ID,Question,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Is Changed,Text Output,NormalizedTextOutput,Cumulative Confidence 1,Cumulative Confidence 2,Cumulative Confidence 3,Cumulative Confidence 4
1646,Is this photo taken in a place of mosque outdoor? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,False,['Yes'],yes,0.6186,0.6186,,
1646,Is this photo taken in a place of mosque outdoor? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,False,['Yes'],yes,0.6075,0.6075,,
1647,Is this photo taken in a place of recreation room? Please answer yes or no.,No,['Yes'],0.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.6582,0.6582,,
1647,Is this photo taken in a place of recreation room? Please answer yes or no.,No,['Yes'],0.0,scene,Unknown,Stage 1,True,['No'],no,0.5961,0.5961,,
1647,Is this photo taken in a place of recreation room? Please answer yes or no.,No,['Yes'],0.0,scene,Unknown,Stage 2,True,['Yes'],yes,0.6818,0.6818,,
1647,Is this photo taken in a place of recreation room? Please answer yes or no.,No,['Yes'],0.0,scene,Unknown,Stage 3,True,['Yes'],yes,0.5804,0.5804,,
1648,Is this picture captured in a place of forest broadleaf? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,False,['Yes'],yes,0.5193,0.5193,,
1648,Is this picture captured in a place of forest broadleaf? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,False,['Yes'],yes,0.8735,0.8735,,
1648,Is this picture captured in a place of forest broadleaf? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,False,['Yes'],yes,0.9258,0.9258,,
1648,Is this picture captured in a place of forest broadleaf? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,False,['Yes'],yes,0.933,0.933,,
1649,Is this picture captured in a place of swamp? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,True,['No'],no,0.5155,0.5155,,
1649,Is this picture captured in a place of swamp? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,True,['Yes'],yes,0.7716,0.7716,,
1649,Is this picture captured in a place of swamp? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,True,['Yes'],yes,0.6222,0.6222,,
1649,Is this picture captured in a place of swamp? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,True,['No'],no,0.6149,0.6149,,
1650,Is this photo taken in a place of bakery shop? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.5413,0.5413,,
1650,Is this photo taken in a place of bakery shop? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 1,True,['Yes'],yes,0.5735,0.5735,,
1650,Is this photo taken in a place of bakery shop? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 2,True,['No'],no,0.6789,0.6789,,
1650,Is this photo taken in a place of bakery shop? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 3,True,['No'],no,0.7216,0.7216,,
1651,Is this photo taken in a place of doorway outdoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,False,['No'],no,0.5435,0.5435,,
1651,Is this photo taken in a place of doorway outdoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,False,['No'],no,0.8981,0.8981,,
1651,Is this photo taken in a place of doorway outdoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,False,['No'],no,0.867,0.8668,,
1651,Is this photo taken in a place of doorway outdoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,False,['No'],no,0.895,0.8948,,
1652,Does this image describe a place of waterfall? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,False,['Yes'],yes,0.626,0.626,,
1652,Does this image describe a place of waterfall? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,False,['Yes'],yes,0.9893,0.9893,,
1652,Does this image describe a place of waterfall? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,False,['Yes'],yes,0.9891,0.9891,,
1652,Does this image describe a place of waterfall? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,False,['Yes'],yes,0.9895,0.9895,,
1653,Does this image describe a place of booth indoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.596,0.596,,
1653,Does this image describe a place of booth indoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,True,['No'],no,0.9953,0.9953,,
1653,Does this image describe a place of booth indoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.9972,0.9972,,
1653,Does this image describe a place of booth indoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,True,['No'],no,0.9949,0.9949,,
1654,Is this picture captured in a place of pizzeria? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 0,True,['No'],no,0.5582,0.5582,,
1654,Is this picture captured in a place of pizzeria? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 1,True,['Yes'],yes,0.6857,0.6857,,
1654,Is this picture captured in a place of pizzeria? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 2,True,['No'],no,0.7603,0.7603,,
1654,Is this picture captured in a place of pizzeria? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 3,True,['No'],no,0.7214,0.7214,,
1655,Is this picture captured in a place of computer room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.8352,0.8352,,
1655,Is this picture captured in a place of computer room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,True,['No'],no,0.887,0.887,,
1655,Is this picture captured in a place of computer room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.896,0.896,,
1655,Is this picture captured in a place of computer room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,True,['No'],no,0.9133,0.9133,,
1656,Is this picture captured in a place of classroom? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,True,['No'],no,0.5466,0.5466,,
1656,Is this picture captured in a place of classroom? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,True,['Yes'],yes,0.9031,0.9031,,
1656,Is this picture captured in a place of classroom? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,True,['Yes'],yes,0.7661,0.7661,,
1656,Is this picture captured in a place of classroom? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,True,['Yes'],yes,0.8287,0.8287,,
1657,Is this picture captured in a place of wheat field? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,False,['No'],no,0.7605,0.7605,,
1657,Is this picture captured in a place of wheat field? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,False,['No'],no,0.9971,0.9971,,
1657,Is this picture captured in a place of wheat field? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,False,['No'],no,0.9967,0.9967,,
1657,Is this picture captured in a place of wheat field? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,False,['No'],no,0.9966,0.9966,,
1658,Is this picture captured in a place of ice floe? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.5774,0.5774,,
1658,Is this picture captured in a place of ice floe? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 1,True,['No'],no,0.6,0.6,,
1658,Is this picture captured in a place of ice floe? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 2,True,['No'],no,0.9147,0.9147,,
1658,Is this picture captured in a place of ice floe? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 3,True,['No'],no,0.8576,0.8575,,
1659,Is this picture captured in a place of closet? Please answer yes or no.,No,['Yes'],0.0,scene,Unknown,Stage 0,True,['No'],no,0.7083,0.7083,,
1659,Is this picture captured in a place of closet? Please answer yes or no.,No,['Yes'],0.0,scene,Unknown,Stage 1,True,['Yes'],yes,0.5418,0.5417,,
1659,Is this picture captured in a place of closet? Please answer yes or no.,No,['Yes'],0.0,scene,Unknown,Stage 2,True,['Yes'],yes,0.6386,0.6386,,
1659,Is this picture captured in a place of closet? Please answer yes or no.,No,['Yes'],0.0,scene,Unknown,Stage 3,True,['Yes'],yes,0.6423,0.6422,,
1660,Is this picture captured in a place of temple asia? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,False,['Yes'],yes,0.803,0.803,,
1660,Is this picture captured in a place of temple asia? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,False,['Yes'],yes,0.974,0.974,,
1660,Is this picture captured in a place of temple asia? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,False,['Yes'],yes,0.9897,0.9897,,
1660,Is this picture captured in a place of temple asia? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,False,['Yes'],yes,0.9902,0.9901,,
1661,Is this picture captured in a place of ball pit? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,False,['No'],no,0.5736,0.5736,,
1661,Is this picture captured in a place of ball pit? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,False,['No'],no,0.9938,0.9937,,
1661,Is this picture captured in a place of ball pit? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,False,['No'],no,0.997,0.9969,,
1661,Is this picture captured in a place of ball pit? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,False,['No'],no,0.9962,0.9962,,
1662,Does this image describe a place of burial chamber? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,True,['No'],no,0.5155,0.5155,,
1662,Does this image describe a place of burial chamber? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,True,['Yes'],yes,0.5271,0.5271,,
1662,Does this image describe a place of burial chamber? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.5037,0.5037,,
1662,Does this image describe a place of burial chamber? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,True,['Yes'],yes,0.5076,0.5076,,
1663,Does this image describe a place of oilrig? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.5812,0.5812,,
1663,Does this image describe a place of oilrig? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,True,['No'],no,0.9465,0.9465,,
1663,Does this image describe a place of oilrig? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.9943,0.9943,,
1663,Does this image describe a place of oilrig? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,True,['No'],no,0.9921,0.9921,,
1664,Does this image describe a place of train station platform? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,False,['Yes'],yes,0.6513,0.6513,,
1664,Does this image describe a place of train station platform? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,False,['Yes'],yes,0.8537,0.8537,,
1664,Does this image describe a place of train station platform? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,False,['Yes'],yes,0.9816,0.9816,,
1664,Does this image describe a place of train station platform? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,False,['Yes'],yes,0.9801,0.9801,,
1665,Does this image describe a place of manufactured home? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.6001,0.6001,,
1665,Does this image describe a place of manufactured home? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,True,['No'],no,0.8756,0.8756,,
1665,Does this image describe a place of manufactured home? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.9861,0.9861,,
1665,Does this image describe a place of manufactured home? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,True,['No'],no,0.9697,0.9697,,
1666,Is this picture captured in a place of greenhouse indoor? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,False,['Yes'],yes,0.7605,0.7605,,
1666,Is this picture captured in a place of greenhouse indoor? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,False,['Yes'],yes,0.9571,0.9571,,
1666,Is this picture captured in a place of greenhouse indoor? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,False,['Yes'],yes,0.9652,0.9651,,
1666,Is this picture captured in a place of greenhouse indoor? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,False,['Yes'],yes,0.9717,0.9717,,
1667,Is this picture captured in a place of pasture? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,False,['No'],no,0.6892,0.6892,,
1667,Is this picture captured in a place of pasture? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,False,['No'],no,0.962,0.962,,
1667,Is this picture captured in a place of pasture? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,False,['No'],no,0.9692,0.9692,,
1667,Is this picture captured in a place of pasture? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,False,['No'],no,0.971,0.971,,
1668,Is this photo taken in a place of baseball field? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,True,['No'],no,0.5736,0.5736,,
1668,Is this photo taken in a place of baseball field? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,True,['Yes'],yes,0.9524,0.9524,,
1668,Is this photo taken in a place of baseball field? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,True,['Yes'],yes,0.9754,0.9754,,
1668,Is this photo taken in a place of baseball field? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,True,['Yes'],yes,0.9798,0.9798,,
1669,Is this photo taken in a place of art gallery? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,False,['No'],no,0.6718,0.6718,,
1669,Is this photo taken in a place of art gallery? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,False,['No'],no,0.9908,0.9908,,
1669,Is this photo taken in a place of art gallery? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,False,['No'],no,0.9976,0.9976,,
1669,Is this photo taken in a place of art gallery? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,False,['No'],no,0.9982,0.9982,,
1670,Is this picture captured in a place of vineyard? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.8651,0.8651,,
1670,Is this picture captured in a place of vineyard? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 1,True,['No'],no,0.8055,0.8054,,
1670,Is this picture captured in a place of vineyard? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 2,True,['No'],no,0.8632,0.8632,,
1670,Is this picture captured in a place of vineyard? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 3,True,['No'],no,0.8265,0.8265,,
1671,Is this picture captured in a place of castle? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,False,['No'],no,0.7089,0.7089,,
1671,Is this picture captured in a place of castle? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,False,['No'],no,0.9814,0.9814,,
1671,Is this picture captured in a place of castle? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,False,['No'],no,0.9897,0.9897,,
1671,Is this picture captured in a place of castle? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,False,['No'],no,0.9878,0.9877,,
1672,Does this image describe a place of lake natural? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,False,['Yes'],yes,0.7877,0.7877,,
1672,Does this image describe a place of lake natural? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,False,['Yes'],yes,0.9761,0.9761,,
1672,Does this image describe a place of lake natural? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,False,['Yes'],yes,0.9834,0.9834,,
1672,Does this image describe a place of lake natural? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,False,['Yes'],yes,0.9795,0.9795,,
1673,Does this image describe a place of athletic field outdoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.7153,0.7153,,
1673,Does this image describe a place of athletic field outdoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,True,['No'],no,0.562,0.562,,
1673,Does this image describe a place of athletic field outdoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.7547,0.7547,,
1673,Does this image describe a place of athletic field outdoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,True,['No'],no,0.7661,0.7661,,
1674,Is this photo taken in a place of ice skating rink indoor? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,False,['Yes'],yes,0.8354,0.8353,,
1674,Is this photo taken in a place of ice skating rink indoor? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,False,['Yes'],yes,0.9776,0.9776,,
1674,Is this photo taken in a place of ice skating rink indoor? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,False,['Yes'],yes,0.9844,0.9844,,
1674,Is this photo taken in a place of ice skating rink indoor? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,False,['Yes'],yes,0.9641,0.9641,,
1675,Is this photo taken in a place of wind farm? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.9018,0.9018,,
1675,Is this photo taken in a place of wind farm? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,True,['No'],no,0.9947,0.9947,,
1675,Is this photo taken in a place of wind farm? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.9963,0.9963,,
1675,Is this photo taken in a place of wind farm? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,True,['No'],no,0.995,0.995,,
1676,Is this picture captured in a place of greenhouse indoor? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.7771,0.7771,,
1676,Is this picture captured in a place of greenhouse indoor? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 1,True,['No'],no,0.9389,0.9389,,
1676,Is this picture captured in a place of greenhouse indoor? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 2,True,['No'],no,0.9915,0.9915,,
1676,Is this picture captured in a place of greenhouse indoor? Please answer yes or no.,Yes,['No'],0.0,scene,Unknown,Stage 3,True,['No'],no,0.9919,0.9919,,
1677,Is this picture captured in a place of waiting room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.7056,0.7056,,
1677,Is this picture captured in a place of waiting room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,True,['No'],no,0.9004,0.9004,,
1677,Is this picture captured in a place of waiting room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.9975,0.9975,,
1677,Is this picture captured in a place of waiting room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,True,['No'],no,0.996,0.996,,
1678,Is this picture captured in a place of glacier? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,False,['Yes'],yes,0.6653,0.6653,,
1678,Is this picture captured in a place of glacier? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,False,['Yes'],yes,0.925,0.925,,
1678,Is this picture captured in a place of glacier? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,False,['Yes'],yes,0.9827,0.9827,,
1678,Is this picture captured in a place of glacier? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,False,['Yes'],yes,0.9813,0.9813,,
1679,Is this picture captured in a place of fishpond? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,False,['No'],no,0.6687,0.6687,,
1679,Is this picture captured in a place of fishpond? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,False,['No'],no,0.9776,0.9776,,
1679,Is this picture captured in a place of fishpond? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,False,['No'],no,0.9875,0.9875,,
1679,Is this picture captured in a place of fishpond? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,False,['No'],no,0.9775,0.9775,,
1680,Is this photo taken in a place of rice paddy? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,False,['Yes'],yes,0.7279,0.7278,,
1680,Is this photo taken in a place of rice paddy? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,False,['Yes'],yes,0.9613,0.9613,,
1680,Is this photo taken in a place of rice paddy? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,False,['Yes'],yes,0.917,0.917,,
1680,Is this photo taken in a place of rice paddy? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,False,['Yes'],yes,0.9239,0.9239,,
1681,Is this photo taken in a place of bus station indoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.7519,0.7519,,
1681,Is this photo taken in a place of bus station indoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,True,['No'],no,0.997,0.997,,
1681,Is this photo taken in a place of bus station indoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.9974,0.9974,,
1681,Is this photo taken in a place of bus station indoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,True,['No'],no,0.9863,0.9862,,
1682,Does this image describe a place of banquet hall? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,False,['Yes'],yes,0.5194,0.5194,,
1682,Does this image describe a place of banquet hall? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,False,['Yes'],yes,0.9812,0.9812,,
1682,Does this image describe a place of banquet hall? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,False,['Yes'],yes,0.9804,0.9804,,
1682,Does this image describe a place of banquet hall? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,False,['Yes'],yes,0.9866,0.9866,,
1683,Does this image describe a place of storage room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,False,['No'],no,0.5735,0.5735,,
1683,Does this image describe a place of storage room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,False,['No'],no,0.9776,0.9776,,
1683,Does this image describe a place of storage room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,False,['No'],no,0.9865,0.9865,,
1683,Does this image describe a place of storage room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,False,['No'],no,0.9829,0.9829,,
1684,Is this photo taken in a place of hospital room? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,False,['Yes'],yes,0.7087,0.7087,,
1684,Is this photo taken in a place of hospital room? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,False,['Yes'],yes,0.9147,0.9146,,
1684,Is this photo taken in a place of hospital room? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,False,['Yes'],yes,0.9727,0.9726,,
1684,Is this photo taken in a place of hospital room? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,False,['Yes'],yes,0.9564,0.9564,,
1685,Is this photo taken in a place of mosque outdoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.5311,0.5311,,
1685,Is this photo taken in a place of mosque outdoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,True,['No'],no,0.9398,0.9398,,
1685,Is this photo taken in a place of mosque outdoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.9838,0.9838,,
1685,Is this photo taken in a place of mosque outdoor? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,True,['No'],no,0.9852,0.9852,,
1686,Is this picture captured in a place of golf course? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,True,['No'],no,0.6824,0.6824,,
1686,Is this picture captured in a place of golf course? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,True,['Yes'],yes,0.9571,0.957,,
1686,Is this picture captured in a place of golf course? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,True,['Yes'],yes,0.9884,0.9883,,
1686,Is this picture captured in a place of golf course? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,True,['Yes'],yes,0.9851,0.9851,,
1687,Is this picture captured in a place of computer room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.8078,0.8078,,
1687,Is this picture captured in a place of computer room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,True,['No'],no,0.9538,0.9538,,
1687,Is this picture captured in a place of computer room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.9886,0.9886,,
1687,Is this picture captured in a place of computer room? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,True,['No'],no,0.9837,0.9837,,
1688,Does this image describe a place of dressing room? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,True,['No'],no,0.615,0.615,,
1688,Does this image describe a place of dressing room? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,True,['Yes'],yes,0.8806,0.8806,,
1688,Does this image describe a place of dressing room? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,True,['Yes'],yes,0.9351,0.9351,,
1688,Does this image describe a place of dressing room? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,True,['Yes'],yes,0.8975,0.8975,,
1689,Does this image describe a place of chemistry lab? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.6333,0.6333,,
1689,Does this image describe a place of chemistry lab? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,True,['No'],no,0.9773,0.9773,,
1689,Does this image describe a place of chemistry lab? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.9904,0.9904,,
1689,Does this image describe a place of chemistry lab? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,True,['No'],no,0.9916,0.9916,,
1690,Does this image describe a place of restaurant kitchen? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 0,True,['Yes'],yes,0.5697,0.5697,,
1690,Does this image describe a place of restaurant kitchen? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 1,True,['Yes'],yes,0.6072,0.6072,,
1690,Does this image describe a place of restaurant kitchen? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 2,True,['No'],no,0.5151,0.5151,,
1690,Does this image describe a place of restaurant kitchen? Please answer yes or no.,Yes,['Yes'],1.0,scene,Unknown,Stage 3,True,['Yes'],yes,0.8412,0.8411,,
1691,Does this image describe a place of fabric store? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 0,False,['No'],no,0.7121,0.7121,,
1691,Does this image describe a place of fabric store? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 1,False,['No'],no,0.5811,0.5811,,
1691,Does this image describe a place of fabric store? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 2,False,['No'],no,0.9596,0.9596,,
1691,Does this image describe a place of fabric store? Please answer yes or no.,No,['No'],1.0,scene,Unknown,Stage 3,False,['No'],no,0.9448,0.9448,,
