Doc ID,Question,Answer,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Text Output,Cumulative Confidences
2232,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9940, device='cuda:3')"", ""tensor(0.9940, device='cuda:3')""]"
2232,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9952, device='cuda:3')"", ""tensor(0.9951, device='cuda:3')""]"
2233,Is there a dining table in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7490, device='cuda:3')"", ""tensor(0.7490, device='cuda:3')""]"
2233,Is there a dining table in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.6260, device='cuda:3')"", ""tensor(0.6260, device='cuda:3')""]"
2233,Is there a dining table in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.5850, device='cuda:3')"", ""tensor(0.5850, device='cuda:3')""]"
2233,Is there a dining table in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.6406, device='cuda:3')"", ""tensor(0.6406, device='cuda:3')""]"
2234,Is there a bottle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8791, device='cuda:3')"", ""tensor(0.8790, device='cuda:3')""]"
2234,Is there a bottle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.5964, device='cuda:3')"", ""tensor(0.5964, device='cuda:3')""]"
2234,Is there a bottle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9136, device='cuda:3')"", ""tensor(0.9136, device='cuda:3')""]"
2234,Is there a bottle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.8932, device='cuda:3')"", ""tensor(0.8932, device='cuda:3')""]"
2235,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8807, device='cuda:3')"", ""tensor(0.8807, device='cuda:3')""]"
2235,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9848, device='cuda:3')"", ""tensor(0.9848, device='cuda:3')""]"
2235,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9937, device='cuda:3')"", ""tensor(0.9937, device='cuda:3')""]"
2235,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9924, device='cuda:3')"", ""tensor(0.9924, device='cuda:3')""]"
2236,Is there a chair in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8175, device='cuda:3')"", ""tensor(0.8175, device='cuda:3')""]"
2236,Is there a chair in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.7089, device='cuda:3')"", ""tensor(0.7089, device='cuda:3')""]"
2236,Is there a chair in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.7089, device='cuda:3')"", ""tensor(0.7089, device='cuda:3')""]"
2236,Is there a chair in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.5926, device='cuda:3')"", ""tensor(0.5926, device='cuda:3')""]"
2237,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8175, device='cuda:3')"", ""tensor(0.8175, device='cuda:3')""]"
2237,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.8723, device='cuda:3')"", ""tensor(0.8723, device='cuda:3')""]"
2237,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9744, device='cuda:3')"", ""tensor(0.9744, device='cuda:3')""]"
2237,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9752, device='cuda:3')"", ""tensor(0.9752, device='cuda:3')""]"
2238,Is there a tv in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8289, device='cuda:3')"", ""tensor(0.8288, device='cuda:3')""]"
2238,Is there a tv in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.9674, device='cuda:3')"", ""tensor(0.9674, device='cuda:3')""]"
2238,Is there a tv in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9831, device='cuda:3')"", ""tensor(0.9830, device='cuda:3')""]"
2238,Is there a tv in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9353, device='cuda:3')"", ""tensor(0.9353, device='cuda:3')""]"
2239,Is there a person in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9441, device='cuda:3')"", ""tensor(0.9441, device='cuda:3')""]"
2239,Is there a person in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.5736, device='cuda:3')"", ""tensor(0.5736, device='cuda:3')""]"
2239,Is there a person in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.5964, device='cuda:3')"", ""tensor(0.5963, device='cuda:3')""]"
2239,Is there a person in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.5774, device='cuda:3')"", ""tensor(0.5773, device='cuda:3')""]"
2240,Is there a cat in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8539, device='cuda:3')"", ""tensor(0.8538, device='cuda:3')""]"
2240,Is there a cat in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.9925, device='cuda:3')"", ""tensor(0.9925, device='cuda:3')""]"
2240,Is there a cat in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9957, device='cuda:3')"", ""tensor(0.9956, device='cuda:3')""]"
2240,Is there a cat in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9952, device='cuda:3')"", ""tensor(0.9951, device='cuda:3')""]"
2241,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8991, device='cuda:3')"", ""tensor(0.8990, device='cuda:3')""]"
2241,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9688, device='cuda:3')"", ""tensor(0.9688, device='cuda:3')""]"
2241,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9473, device='cuda:3')"", ""tensor(0.9473, device='cuda:3')""]"
2241,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9004, device='cuda:3')"", ""tensor(0.9004, device='cuda:3')""]"
2242,Is there a laptop in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7340, device='cuda:3')"", ""tensor(0.7340, device='cuda:3')""]"
2242,Is there a laptop in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.8577, device='cuda:3')"", ""tensor(0.8577, device='cuda:3')""]"
2242,Is there a laptop in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9172, device='cuda:3')"", ""tensor(0.9172, device='cuda:3')""]"
2242,Is there a laptop in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9252, device='cuda:3')"", ""tensor(0.9252, device='cuda:3')""]"
2243,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8652, device='cuda:3')"", ""tensor(0.8651, device='cuda:3')""]"
2243,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.8031, device='cuda:3')"", ""tensor(0.8031, device='cuda:3')""]"
2243,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9284, device='cuda:3')"", ""tensor(0.9284, device='cuda:3')""]"
2243,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9111, device='cuda:3')"", ""tensor(0.9111, device='cuda:3')""]"
2244,Is there a clock in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7981, device='cuda:3')"", ""tensor(0.7981, device='cuda:3')""]"
2244,Is there a clock in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9416, device='cuda:3')"", ""tensor(0.9416, device='cuda:3')""]"
2244,Is there a clock in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.8823, device='cuda:3')"", ""tensor(0.8823, device='cuda:3')""]"
2244,Is there a clock in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.8871, device='cuda:3')"", ""tensor(0.8871, device='cuda:3')""]"
2245,Is there a dining table in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7577, device='cuda:3')"", ""tensor(0.7577, device='cuda:3')""]"
2245,Is there a dining table in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.8651, device='cuda:3')"", ""tensor(0.8651, device='cuda:3')""]"
2245,Is there a dining table in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.7981, device='cuda:3')"", ""tensor(0.7981, device='cuda:3')""]"
2245,Is there a dining table in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.6150, device='cuda:3')"", ""tensor(0.6150, device='cuda:3')""]"
2246,Is there a person in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9161, device='cuda:3')"", ""tensor(0.9161, device='cuda:3')""]"
2246,Is there a person in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9939, device='cuda:3')"", ""tensor(0.9939, device='cuda:3')""]"
2246,Is there a person in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9969, device='cuda:3')"", ""tensor(0.9969, device='cuda:3')""]"
2246,Is there a person in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9972, device='cuda:3')"", ""tensor(0.9972, device='cuda:3')""]"
2247,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7431, device='cuda:3')"", ""tensor(0.7431, device='cuda:3')""]"
2247,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9850, device='cuda:3')"", ""tensor(0.9850, device='cuda:3')""]"
2247,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9922, device='cuda:3')"", ""tensor(0.9921, device='cuda:3')""]"
2247,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9901, device='cuda:3')"", ""tensor(0.9901, device='cuda:3')""]"
2248,Is there a remote in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.6618, device='cuda:3')"", ""tensor(0.6618, device='cuda:3')""]"
2248,Is there a remote in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.8151, device='cuda:3')"", ""tensor(0.8151, device='cuda:3')""]"
2248,Is there a remote in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.5233, device='cuda:3')"", ""tensor(0.5233, device='cuda:3')""]"
2248,Is there a remote in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.7153, device='cuda:3')"", ""tensor(0.7153, device='cuda:3')""]"
2249,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7662, device='cuda:3')"", ""tensor(0.7662, device='cuda:3')""]"
2249,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9059, device='cuda:3')"", ""tensor(0.9059, device='cuda:3')""]"
2249,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.8790, device='cuda:3')"", ""tensor(0.8790, device='cuda:3')""]"
2249,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.8266, device='cuda:3')"", ""tensor(0.8266, device='cuda:3')""]"
2250,Is there a backpack in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8438, device='cuda:3')"", ""tensor(0.8438, device='cuda:3')""]"
2250,Is there a backpack in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9830, device='cuda:3')"", ""tensor(0.9830, device='cuda:3')""]"
2250,Is there a backpack in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9822, device='cuda:3')"", ""tensor(0.9822, device='cuda:3')""]"
2250,Is there a backpack in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9865, device='cuda:3')"", ""tensor(0.9865, device='cuda:3')""]"
2251,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9407, device='cuda:3')"", ""tensor(0.9407, device='cuda:3')""]"
2251,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9693, device='cuda:3')"", ""tensor(0.9693, device='cuda:3')""]"
2251,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9648, device='cuda:3')"", ""tensor(0.9648, device='cuda:3')""]"
2251,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9572, device='cuda:3')"", ""tensor(0.9572, device='cuda:3')""]"
2252,Is there a bowl in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8917, device='cuda:3')"", ""tensor(0.8917, device='cuda:3')""]"
2252,Is there a bowl in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9314, device='cuda:3')"", ""tensor(0.9314, device='cuda:3')""]"
2252,Is there a bowl in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.6791, device='cuda:3')"", ""tensor(0.6791, device='cuda:3')""]"
2252,Is there a bowl in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.7089, device='cuda:3')"", ""tensor(0.7089, device='cuda:3')""]"
2253,Is there a dining table in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8651, device='cuda:3')"", ""tensor(0.8651, device='cuda:3')""]"
2253,Is there a dining table in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.6477, device='cuda:3')"", ""tensor(0.6477, device='cuda:3')""]"
2253,Is there a dining table in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.6113, device='cuda:3')"", ""tensor(0.6113, device='cuda:3')""]"
2253,Is there a dining table in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.5389, device='cuda:3')"", ""tensor(0.5389, device='cuda:3')""]"
2254,Is there a bottle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8791, device='cuda:3')"", ""tensor(0.8790, device='cuda:3')""]"
2254,Is there a bottle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.9848, device='cuda:3')"", ""tensor(0.9848, device='cuda:3')""]"
2254,Is there a bottle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9881, device='cuda:3')"", ""tensor(0.9881, device='cuda:3')""]"
2254,Is there a bottle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9838, device='cuda:3')"", ""tensor(0.9838, device='cuda:3')""]"
2255,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8596, device='cuda:3')"", ""tensor(0.8596, device='cuda:3')""]"
2255,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9777, device='cuda:3')"", ""tensor(0.9777, device='cuda:3')""]"
2255,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9925, device='cuda:3')"", ""tensor(0.9925, device='cuda:3')""]"
2255,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9898, device='cuda:3')"", ""tensor(0.9898, device='cuda:3')""]"
2256,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7772, device='cuda:3')"", ""tensor(0.7772, device='cuda:3')""]"
2256,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.7279, device='cuda:3')"", ""tensor(0.7279, device='cuda:3')""]"
2256,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9841, device='cuda:3')"", ""tensor(0.9840, device='cuda:3')""]"
2256,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9875, device='cuda:3')"", ""tensor(0.9875, device='cuda:3')""]"
2257,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8396, device='cuda:3')"", ""tensor(0.8396, device='cuda:3')""]"
2257,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9906, device='cuda:3')"", ""tensor(0.9906, device='cuda:3')""]"
2257,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9972, device='cuda:3')"", ""tensor(0.9972, device='cuda:3')""]"
2257,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9970, device='cuda:3')"", ""tensor(0.9970, device='cuda:3')""]"
2258,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8917, device='cuda:3')"", ""tensor(0.8917, device='cuda:3')""]"
2258,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.9572, device='cuda:3')"", ""tensor(0.9572, device='cuda:3')""]"
2258,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9896, device='cuda:3')"", ""tensor(0.9896, device='cuda:3')""]"
2258,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9875, device='cuda:3')"", ""tensor(0.9875, device='cuda:3')""]"
2259,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7852, device='cuda:3')"", ""tensor(0.7852, device='cuda:3')""]"
2259,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9416, device='cuda:3')"", ""tensor(0.9416, device='cuda:3')""]"
2259,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9930, device='cuda:3')"", ""tensor(0.9930, device='cuda:3')""]"
2259,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9945, device='cuda:3')"", ""tensor(0.9945, device='cuda:3')""]"
2260,Is there a bicycle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7878, device='cuda:3')"", ""tensor(0.7878, device='cuda:3')""]"
2260,Is there a bicycle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.9637, device='cuda:3', grad_fn=<ExpBackward0>)"", ""tensor(0.9637, device='cuda:3', grad_fn=<ExpBackward0>)""]"
2260,Is there a bicycle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9843, device='cuda:3', grad_fn=<ExpBackward0>)"", ""tensor(0.9843, device='cuda:3', grad_fn=<ExpBackward0>)""]"
2260,Is there a bicycle in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9805, device='cuda:3', grad_fn=<ExpBackward0>)"", ""tensor(0.9805, device='cuda:3', grad_fn=<ExpBackward0>)""]"
2261,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7878, device='cuda:3')"", ""tensor(0.7878, device='cuda:3')""]"
2261,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9343, device='cuda:3')"", ""tensor(0.9343, device='cuda:3')""]"
2261,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9859, device='cuda:3')"", ""tensor(0.9859, device='cuda:3')""]"
2261,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9817, device='cuda:3')"", ""tensor(0.9817, device='cuda:3')""]"
2262,Is there a giraffe in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8128, device='cuda:3')"", ""tensor(0.8128, device='cuda:3')""]"
2262,Is there a giraffe in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9111, device='cuda:3')"", ""tensor(0.9111, device='cuda:3')""]"
2262,Is there a giraffe in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9072, device='cuda:3')"", ""tensor(0.9072, device='cuda:3')""]"
2262,Is there a giraffe in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.8902, device='cuda:3')"", ""tensor(0.8902, device='cuda:3')""]"
2263,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8175, device='cuda:3')"", ""tensor(0.8175, device='cuda:3')""]"
2263,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9814, device='cuda:3')"", ""tensor(0.9814, device='cuda:3')""]"
2263,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9913, device='cuda:3')"", ""tensor(0.9913, device='cuda:3')""]"
2263,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9895, device='cuda:3')"", ""tensor(0.9895, device='cuda:3')""]"
2264,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9124, device='cuda:3')"", ""tensor(0.9124, device='cuda:3')""]"
2264,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.8519, device='cuda:3')"", ""tensor(0.8519, device='cuda:3')""]"
2264,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9603, device='cuda:3')"", ""tensor(0.9603, device='cuda:3')""]"
2264,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9597, device='cuda:3')"", ""tensor(0.9597, device='cuda:3')""]"
2265,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.7852, device='cuda:3')"", ""tensor(0.7852, device='cuda:3')""]"
2265,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9814, device='cuda:3')"", ""tensor(0.9814, device='cuda:3')""]"
2265,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9907, device='cuda:3')"", ""tensor(0.9907, device='cuda:3')""]"
2265,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9901, device='cuda:3')"", ""tensor(0.9901, device='cuda:3')""]"
2266,Is there a tie in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.6441, device='cuda:3')"", ""tensor(0.6441, device='cuda:3')""]"
2266,Is there a tie in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],"[""tensor(0.9683, device='cuda:3')"", ""tensor(0.9683, device='cuda:3')""]"
2266,Is there a tie in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],"[""tensor(0.9706, device='cuda:3')"", ""tensor(0.9706, device='cuda:3')""]"
2266,Is there a tie in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],"[""tensor(0.9719, device='cuda:3')"", ""tensor(0.9719, device='cuda:3')""]"
2267,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8080, device='cuda:3')"", ""tensor(0.8080, device='cuda:3')""]"
2267,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9673, device='cuda:3')"", ""tensor(0.9673, device='cuda:3')""]"
2267,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9371, device='cuda:3')"", ""tensor(0.9371, device='cuda:3')""]"
2267,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.8151, device='cuda:3')"", ""tensor(0.8151, device='cuda:3')""]"
2268,Is there a tv in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8354, device='cuda:3')"", ""tensor(0.8354, device='cuda:3')""]"
2268,Is there a tv in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.8310, device='cuda:3')"", ""tensor(0.8310, device='cuda:3')""]"
2268,Is there a tv in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9572, device='cuda:3')"", ""tensor(0.9572, device='cuda:3')""]"
2268,Is there a tv in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9511, device='cuda:3')"", ""tensor(0.9511, device='cuda:3')""]"
2269,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.9372, device='cuda:3')"", ""tensor(0.9372, device='cuda:3')""]"
2269,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],"[""tensor(0.9511, device='cuda:3')"", ""tensor(0.9511, device='cuda:3')""]"
2269,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],"[""tensor(0.9925, device='cuda:3')"", ""tensor(0.9925, device='cuda:3')""]"
2269,Is there a person in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],"[""tensor(0.9901, device='cuda:3')"", ""tensor(0.9901, device='cuda:3')""]"
2270,Is there a mouse in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],"[""tensor(0.8615, device='cuda:3')"", ""tensor(0.8614, device='cuda:3')""]"
