Doc ID,Question,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Is Changed,Text Output,NormalizedTextOutput,Cumulative Confidence 1,Cumulative Confidence 2
2503,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.992,0.992
2503,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9962,0.9962
2503,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9948,0.9948
2504,Is there a handbag in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.737,0.737
2504,Is there a handbag in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.9353,0.9353
2504,Is there a handbag in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['No'],no,0.9559,0.9559
2504,Is there a handbag in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.6723,0.6723
2505,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7662,0.7662
2505,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9793,0.9793
2505,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9913,0.9913
2505,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9748,0.9748
2506,Is there a bicycle in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,True,['No'],no,0.7852,0.7852
2506,Is there a bicycle in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.962,0.962
2506,Is there a bicycle in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,True,['No'],no,0.6688,0.6688
2506,Is there a bicycle in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,True,['No'],no,0.8031,0.8031
2507,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8354,0.8354
2507,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9828,0.9828
2507,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9919,0.9919
2507,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9881,0.9881
2508,Is there a chair in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8375,0.8375
2508,Is there a chair in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.6441,0.6441
2508,Is there a chair in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8459,0.8459
2508,Is there a chair in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8459,0.8459
2509,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9603,0.9603
2509,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9901,0.9901
2509,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9956,0.9956
2509,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9959,0.9959
2510,Is there a car in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.8438,0.8438
2510,Is there a car in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.9371,0.9371
2510,Is there a car in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.9398,0.9398
2510,Is there a car in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.9059,0.9059
2511,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8396,0.8396
2511,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9304,0.9304
2511,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9715,0.9715
2511,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9852,0.9852
2512,Is there a bed in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7519,0.7519
2512,Is there a bed in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9702,0.9702
2512,Is there a bed in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.974,0.974
2512,Is there a bed in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9811,0.9811
2513,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8198,0.8198
2513,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9518,0.9518
2513,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9899,0.9899
2513,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9933,0.9933
2514,Is there a truck in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.6583,0.6583
2514,Is there a truck in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.8244,0.8244
2514,Is there a truck in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.6723,0.6723
2514,Is there a truck in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.6992,0.6992
2515,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7904,0.7904
2515,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9836,0.9836
2515,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9879,0.9879
2515,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9833,0.9833
2516,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9099,0.9098
2516,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.7981,0.7981
2516,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.971,0.971
2516,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9697,0.9697
2517,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.749,0.749
2517,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9648,0.9648
2517,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9664,0.9664
2517,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9098,0.9098
2518,Is there a car in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.7371,0.7371
2518,Is there a car in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.5311,0.5311
2518,Is there a car in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.6113,0.6113
2518,Is there a car in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.5195,0.5195
2519,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8031,0.8031
2519,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9572,0.9572
2519,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9678,0.9678
2519,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.974,0.974
2520,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9207,0.9207
2520,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.8332,0.8332
2520,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8266,0.8266
2520,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8976,0.8976
2521,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8519,0.8519
2521,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9823,0.9822
2521,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9873,0.9873
2521,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9893,0.9893
2522,Is there a fork in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7826,0.7826
2522,Is there a fork in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9252,0.9252
2522,Is there a fork in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9755,0.9755
2522,Is there a fork in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9697,0.9697
2523,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8055,0.8055
2523,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.8288,0.8288
2523,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9323,0.9323
2523,Is there a bottle in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9304,0.9304
2524,Is there a dining table in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8244,0.8244
2524,Is there a dining table in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9381,0.9381
2524,Is there a dining table in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9609,0.9609
2524,Is there a dining table in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9693,0.9693
2525,Is there a backpack in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.731,0.731
2525,Is there a backpack in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9489,0.9489
2525,Is there a backpack in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9903,0.9903
2525,Is there a backpack in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.995,0.995
2526,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9149,0.9148
2526,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9732,0.9732
2526,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.992,0.992
2526,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9936,0.9936
2527,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8723,0.8722
2527,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.8871,0.8871
2527,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9124,0.9124
2527,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9324,0.9324
2528,Is there a wine glass in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7057,0.7057
2528,Is there a wine glass in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.6653,0.6653
2528,Is there a wine glass in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8478,0.8478
2528,Is there a wine glass in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9697,0.9697
2529,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8577,0.8577
2529,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9863,0.9863
2529,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9947,0.9947
2529,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9942,0.9942
2530,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8596,0.8596
2530,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.746,0.746
2530,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8221,0.8221
2530,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9457,0.9457
2531,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8479,0.8479
2531,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9759,0.9759
2531,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.995,0.995
2531,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.996,0.996
2532,Is there a truck in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7371,0.737
2532,Is there a truck in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.7852,0.7852
2532,Is there a truck in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9372,0.9371
2532,Is there a truck in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.7905,0.7904
2533,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8151,0.8151
2533,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9559,0.9559
2533,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9888,0.9888
2533,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9896,0.9896
2534,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9262,0.9262
2534,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.9683,0.9683
2534,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.7577,0.7577
2534,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8577,0.8576
2535,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.749,0.749
2535,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9532,0.9532
2535,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9883,0.9883
2535,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9692,0.9692
2536,Is there a horse in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7852,0.7852
2536,Is there a horse in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.9362,0.9362
2536,Is there a horse in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9857,0.9857
2536,Is there a horse in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9825,0.9825
2537,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.7955,0.7955
2537,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9262,0.9262
2537,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9859,0.9859
2537,Is there a cup in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9881,0.988
2538,Is there a snowboard in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7548,0.7548
2538,Is there a snowboard in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.8976,0.8976
2538,Is there a snowboard in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9085,0.9085
2538,Is there a snowboard in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9591,0.9591
2539,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8757,0.8757
2539,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9736,0.9736
2539,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9967,0.9967
2539,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9963,0.9963
2540,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9441,0.9441
2540,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.8652,0.8652
2540,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9252,0.9252
2540,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9755,0.9755
2541,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8375,0.8375
2541,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9525,0.9525
2541,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9908,0.9908
2541,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9875,0.9875
2542,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7981,0.798
2542,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.8576,0.8576
2542,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.5963,0.5963
2542,Is there a skis in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.8458,0.8458
2543,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8558,0.8558
2543,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9637,0.9637
2543,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.995,0.995
2543,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9901,0.9901
2544,Is there a dog in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8499,0.8499
2544,Is there a dog in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9885,0.9884
2544,Is there a dog in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9975,0.9975
2544,Is there a dog in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9965,0.9965
2545,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.831,0.831
2545,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9693,0.9693
2545,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9939,0.9939
2545,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9911,0.9911
2546,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9124,0.9124
2546,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.8756,0.8756
2546,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9879,0.9879
2546,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9911,0.9911
2547,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8175,0.8175
2547,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9496,0.9496
2547,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.985,0.985
2547,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9901,0.9901
2548,Is there a bed in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.74,0.74
2548,Is there a bed in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9759,0.9759
2548,Is there a bed in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9831,0.9831
2548,Is there a bed in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9811,0.9811
2549,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8151,0.8151
2549,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9283,0.9283
2549,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9799,0.9799
2549,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9787,0.9787
2550,Is there an oven in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9148,0.9148
2550,Is there an oven in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.7605,0.7605
2550,Is there an oven in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9626,0.9626
2550,Is there an oven in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9098,0.9098
2551,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9806,0.9806
2551,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9972,0.9972
2551,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9981,0.9981
2551,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9982,0.9982
2552,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9072,0.9072
2552,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['No'],no,0.9668,0.9668
2552,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['No'],no,0.7745,0.7745
2552,Is there a bottle in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.7852,0.7852
2553,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8807,0.8807
2553,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.8855,0.8855
2553,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.951,0.951
2553,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9719,0.9719
2554,Is there a sink in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.8991,0.899
2554,Is there a sink in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.793,0.793
2554,Is there a sink in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9032,0.9032
2554,Is there a sink in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9059,0.9059
2555,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9241,0.9241
2555,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9883,0.9883
2555,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9949,0.9949
2555,Is there a car in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9953,0.9953
2556,Is there a traffic light in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7057,0.7057
2556,Is there a traffic light in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.8198,0.8198
2556,Is there a traffic light in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8839,0.8839
2556,Is there a traffic light in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9424,0.9424
2557,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.9294,0.9294
2557,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9852,0.9852
2557,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9951,0.9951
2557,Is there a person in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9928,0.9928
2558,Is there a car in the image?,yes,['No'],0.0,popular,Unknown,Stage 0,False,['No'],no,0.8031,0.8031
2558,Is there a car in the image?,yes,['No'],0.0,popular,Unknown,Stage 1,False,['No'],no,0.9294,0.9294
2558,Is there a car in the image?,yes,['No'],0.0,popular,Unknown,Stage 2,False,['No'],no,0.7431,0.7431
2558,Is there a car in the image?,yes,['No'],0.0,popular,Unknown,Stage 3,False,['No'],no,0.7745,0.7745
2559,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8354,0.8354
2559,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9711,0.9711
2559,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9919,0.9919
2559,Is there a dining table in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9937,0.9937
2560,Is there a stop sign in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.7905,0.7904
2560,Is there a stop sign in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.6001,0.6001
2560,Is there a stop sign in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.8633,0.8633
2560,Is there a stop sign in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9626,0.9626
2561,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 0,False,['No'],no,0.8479,0.8479
2561,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 1,False,['No'],no,0.9511,0.9511
2561,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 2,False,['No'],no,0.9867,0.9867
2561,Is there a chair in the image?,no,['No'],1.0,popular,Unknown,Stage 3,False,['No'],no,0.9877,0.9877
2562,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 0,True,['No'],no,0.9585,0.9585
2562,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 1,True,['Yes'],yes,0.9669,0.9668
2562,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 2,True,['Yes'],yes,0.9932,0.9932
2562,Is there a person in the image?,yes,['Yes'],1.0,popular,Unknown,Stage 3,True,['Yes'],yes,0.9941,0.9941
