Doc ID,Question,Answer,Ground Truth,Prediction,Score,Category,L2 Category,Stage,Text Output,Cumulative Confidences
2114,Is there a dining table in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.879050076107843]
2114,Is there a dining table in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.6186332107590271]
2114,Is there a dining table in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.9719298482941224]
2114,Is there a dining table in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.8839573861168457]
2115,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.868730366330011]
2115,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.939825713734491]
2115,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9457041026161744]
2115,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9389359952019288]
2116,Is there a book in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8650951386498047]
2116,Is there a book in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.8632426858948303]
2116,Is there a book in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9916248918579652]
2116,Is there a book in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9710535408066346]
2117,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8871158362434937]
2117,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.7661656142281128]
2117,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9480834008263184]
2117,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.926236093144281]
2118,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.5428096056984497]
2118,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.984310269455774]
2118,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9911301137016846]
2118,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.99216365824209]
2119,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8243657947586609]
2119,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.97359836111532]
2119,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9098097682999208]
2119,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9663592577980592]
2120,Is there a mouse in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8632999659584595]
2120,Is there a mouse in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.8353568316505982]
2120,Is there a mouse in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.5038220287369324]
2120,Is there a mouse in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.5350068212555481]
2121,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8458386064575745]
2121,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.924053430657251]
2121,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.8030398489044739]
2121,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.798087477784021]
2122,Is there a couch in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8518444300697876]
2122,Is there a couch in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.8557666541145874]
2122,Is there a couch in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.951825738053186]
2122,Is there a couch in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9678727985428406]
2123,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8557484150932861]
2123,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9796162844704224]
2123,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9602777362869812]
2123,Is there a bottle in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9626163841293884]
2124,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7370826602982118]
2124,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9398191572235656]
2124,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9826834798859192]
2124,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9911086560295654]
2125,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8197934628532959]
2125,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.8886567951248718]
2125,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9362109900520874]
2125,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.8839660287903381]
2126,Is there a remote in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.6477212310837341]
2126,Is there a remote in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.5963295103119446]
2126,Is there a remote in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['No'],[0.6038395167397095]
2126,Is there a remote in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.8055155874298645]
2127,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8174859882401062]
2127,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9814141393707826]
2127,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.992036044697626]
2127,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9929558039711548]
2128,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7980954648064208]
2128,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.6405682564781738]
2128,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.682507574658258]
2128,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9723702670143678]
2129,Is there a backpack in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7852193714188171]
2129,Is there a backpack in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9218528271721436]
2129,Is there a backpack in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.94159334907995]
2129,Is there a backpack in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9642746449516848]
2130,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9045928717659546]
2130,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.7662167550133301]
2130,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.7690224052475525]
2130,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9465530515717102]
2131,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8375164867447449]
2131,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9916539193199708]
2131,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9951512814568116]
2131,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9978374839829042]
2132,Is there a bus in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.793020248513086]
2132,Is there a bus in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.938984751801355]
2132,Is there a bus in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9773408175514772]
2132,Is there a bus in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.989812195401056]
2133,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7309622765587404]
2133,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.6405556798981262]
2133,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.7548260093735291]
2133,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.5888305903481079]
2134,Is there a fire hydrant in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.6477270723389221]
2134,Is there a fire hydrant in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9517918826149536]
2134,Is there a fire hydrant in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9559014440582824]
2134,Is there a fire hydrant in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9796214104698732]
2135,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8103799820946289]
2135,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9891574383781984]
2135,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9953030348824098]
2135,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9957213402794436]
2136,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7247773409889772]
2136,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9751362801598146]
2136,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9858996273087098]
2136,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9901143313454224]
2137,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.819773018460138]
2137,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.99348783503042]
2137,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9978398085640504]
2137,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.997353196244104]
2138,Is there a sports ball in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.685850977997644]
2138,Is there a sports ball in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.7877896429108215]
2138,Is there a sports ball in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['No'],[0.7825402618454529]
2138,Is there a sports ball in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.5925780535744263]
2139,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8197897077606751]
2139,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9865381718681886]
2139,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9902657867477968]
2139,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9933878184364868]
2140,Is there a tennis racket in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.6892081500099732]
2140,Is there a tennis racket in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.882344126801355]
2140,Is there a tennis racket in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9873436690376832]
2140,Is there a tennis racket in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9917857051895692]
2141,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8174651266144348]
2141,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.98305743942724]
2141,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9930809141205384]
2141,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9940707088516786]
2142,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9160457254456116]
2142,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.970182776551111]
2142,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9913676382111146]
2142,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9932547212647036]
2143,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8537977338837219]
2143,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9825086594627932]
2143,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9957149625824524]
2143,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9963317514465884]
2144,Is there a surfboard in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7689639926956726]
2144,Is there a surfboard in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.7661983967827393]
2144,Is there a surfboard in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9936835766838624]
2144,Is there a surfboard in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9950702191399172]
2145,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8030660749481751]
2145,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9783395529793336]
2145,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9932823182152344]
2145,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9852403403328492]
2146,Is there an umbrella in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7904301882790161]
2146,Is there an umbrella in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.8774010540054871]
2146,Is there an umbrella in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.5311652422951294]
2146,Is there an umbrella in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.7431239486740662]
2147,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8458347917603088]
2147,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9793161750839784]
2147,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.8990682364510132]
2147,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9314293266342712]
2148,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7661993504570557]
2148,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.7661837936447693]
2148,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['No'],[0.5389233828590941]
2148,Is there a backpack in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9004886151360108]
2149,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8266187311218811]
2149,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9901077748344972]
2149,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9976250530289248]
2149,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.998366177182062]
2150,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9032403231667114]
2150,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9609106780098512]
2150,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9893235565231872]
2150,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9920464755104615]
2151,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7852221132324768]
2151,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9865375758217408]
2151,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9961568714188171]
2151,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9975138903664186]
2152,Is there an orange in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.8886508346603943]
2152,Is there an orange in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.6185650826500488]
2152,Is there an orange in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['No'],[0.6295069457100464]
2152,Is there an orange in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.6222051383064819]
2153,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.793016791443689]
2153,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9869526625679568]
2153,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9955873490379884]
2153,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9924031497047976]
2154,Is there a person in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.9293979407356812]
2154,Is there a person in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.9925217033432556]
2154,Is there a person in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.803102970223291]
2154,Is there a person in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.9123703838394714]
2155,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8103779555367066]
2155,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9875364900635316]
2155,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9882766605423524]
2155,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.98915034542547]
2156,Is there a bus in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.7662153245018555]
2156,Is there a bus in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9603226185844972]
2156,Is there a bus in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.992270350556238]
2156,Is there a bus in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9958176017807556]
2157,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7878497839973999]
2157,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.8498760462807251]
2157,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9362249375389649]
2157,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.936224103073938]
2158,Is there an umbrella in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.795579195122583]
2158,Is there an umbrella in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.9799427391098572]
2158,Is there an umbrella in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.974778473477228]
2158,Is there an umbrella in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.9572343231247498]
2159,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.763396144013269]
2159,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9840658308075502]
2159,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9898056984947754]
2159,Is there a chair in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9879200459526613]
2160,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.5311479569481445]
2160,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9552470446632936]
2160,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.98752498636709]
2160,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9858842493103578]
2161,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.8437945247696472]
2161,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9926266075180604]
2161,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9833112956093384]
2161,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.903251052002771]
2162,Is there a sports ball in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.6722495556877686]
2162,Is there a sports ball in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.9160071016357972]
2162,Is there a sports ball in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.7980716825531555]
2162,Is there a sports ball in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.8705212474869324]
2163,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.7717617751167847]
2163,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9852413536118104]
2163,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.994160831074579]
2163,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.993979334931238]
2164,Is there a tennis racket in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.6688002944992615]
2164,Is there a tennis racket in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.8151289225624634]
2164,Is there a tennis racket in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9648022056625916]
2164,Is there a tennis racket in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9817013741539552]
2165,Is there a chair in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 0,['No'],[0.7878416181610657]
2165,Is there a chair in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 1,['No'],[0.9723819495247438]
2165,Is there a chair in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 2,['Yes'],[0.5233613849686218]
2165,Is there a chair in the image?,no,no,['Yes'],0.0,popular,Unknown,Stage 3,['Yes'],[0.8375765682266785]
2166,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9314032794045044]
2166,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.7278690935181215]
2166,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['No'],[0.6618435383843018]
2166,Is there a chair in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.8055784107254578]
2167,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.9059072733925416]
2167,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.7904095054672791]
2167,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9591065646217896]
2167,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.835407555203302]
2168,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.979011595349176]
2168,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9827909470604492]
2168,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.9884257317589356]
2168,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.9899355770157412]
2169,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.9362256527947022]
2169,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.961474657158716]
2169,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.989798665146692]
2169,Is there a car in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9946739674614504]
2170,Is there a couch in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.9160279036568236]
2170,Is there a couch in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['No'],[0.5194512010620667]
2170,Is there a couch in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 2,['Yes'],[0.969754695992334]
2170,Is there a couch in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 3,['Yes'],[0.933399736981256]
2171,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.9195655585335328]
2171,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.7633500696228577]
2171,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.8704813719795776]
2171,Is there a cup in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9856900573776796]
2172,Is there a chair in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 0,['No'],[0.8807169796036316]
2172,Is there a chair in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 1,['No'],[0.8375290633247925]
2172,Is there a chair in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 2,['No'],[0.8055575490997864]
2172,Is there a chair in the image?,yes,yes,['No'],0.0,popular,Unknown,Stage 3,['No'],[0.527262270550592]
2173,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 0,['No'],[0.9085357786224916]
2173,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 1,['No'],[0.9909884334610536]
2173,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 2,['No'],[0.9959119559334352]
2173,Is there a dining table in the image?,no,no,['No'],1.0,popular,Unknown,Stage 3,['No'],[0.9928505421684816]
2174,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 0,['No'],[0.924091100792749]
2174,Is there a person in the image?,yes,yes,['Yes'],1.0,popular,Unknown,Stage 1,['Yes'],[0.9714955688522888]
